Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-04-22,Townsville,22.3,27,0,7.4,0,SE,30,SE,SE,13,22,68,64,1017.5,1014.4,7,7,25,26.3,No,No
2014-04-24,Townsville,23.1,28.3,0,2.6,0.8,ESE,39,SE,SE,13,24,79,74,1013.8,1010.8,7,7,25.6,25.9,No,Yes
2014-04-25,Townsville,22.8,29.5,1.4,2.4,5.1,ENE,37,SSE,ENE,19,28,77,64,1014.7,1011.1,7,5,25.2,28.8,Yes,No
2014-04-26,Townsville,22.5,30.1,0.2,6.4,6.9,ESE,33,SE,ENE,13,19,71,72,1015.4,1011.9,4,7,26.8,27.3,No,No
2014-04-27,Townsville,22.3,29.8,0,4.6,9.7,ENE,33,SE,NE,11,24,70,73,1016.3,1012.7,1,6,27,27.2,No,No
2014-04-28,Townsville,20.6,29,0,5.4,11.1,NE,35,SE,NE,9,20,62,58,1016.4,1012.8,1,1,25.3,27.8,No,No
2014-04-29,Townsville,19.1,29.8,0,6,10.6,ENE,33,SE,ENE,13,24,63,60,1015.5,1011.2,1,2,25.9,27.9,No,No
2014-04-30,Townsville,20.5,29.8,0,5,10.9,ENE,33,WSW,NE,6,26,66,64,1015.1,1010.9,1,3,25.8,28.1,No,No
2014-05-01,Townsville,21.3,29.5,0,5,10.8,NNE,28,ENE,NE,7,15,77,66,1014.4,1011.1,4,1,26.5,29,No,No
2014-05-02,Townsville,22.7,29.2,0,5.6,10.5,NNW,28,NNW,N,13,19,74,68,1011.8,1007.1,6,7,27,28.5,No,No
2014-05-03,Townsville,21.3,27.6,0,8.6,10.3,SW,52,SSW,WSW,35,22,30,24,1012.5,1008.4,3,5,22.8,27.1,No,No
2014-05-04,Townsville,16.9,25.4,0,9.8,10.9,SSW,39,SSW,SSW,19,13,30,25,1017.2,1014,1,0,20.2,25.4,No,No
2014-05-05,Townsville,12.4,26.1,0,5.8,10.9,ENE,31,SW,NE,6,24,48,34,1020.2,1017.3,1,6,21.3,24.9,No,No
2014-05-06,Townsville,13.2,26.9,0,6.2,11.1,NE,30,SSW,ENE,4,17,53,35,1019.8,1016.4,7,6,21.9,26.1,No,No
2014-05-10,Townsville,18.8,28.8,0,6.4,10.7,ENE,44,SE,ENE,17,33,64,58,1018.8,1015.6,2,1,25,27.5,No,No
2014-05-11,Townsville,17.7,29.1,0,6.8,9.9,ENE,43,SE,ENE,17,28,63,53,1019.2,1015.9,1,3,25,27.5,No,No
2014-05-12,Townsville,19.7,29.1,0,7.4,9,ESE,37,SSE,ENE,13,28,60,58,1019.9,1016.6,5,5,25,26.4,No,No
2014-05-13,Townsville,21.2,28,0.8,6.8,1.7,ESE,44,SSE,S,17,17,66,62,1019.3,1016.1,7,7,24.1,25.4,No,Yes
2014-05-14,Townsville,20.1,28.1,4,6,2.6,ESE,52,SSE,SSE,17,19,63,61,1017.9,1014.5,7,7,24.6,25.9,Yes,No
2014-05-15,Townsville,19.9,28.9,0,5.2,6.5,ESE,44,SE,E,20,30,63,63,1017.8,1015.1,6,7,25.3,26.4,No,No
2014-05-16,Townsville,19.8,29.3,0,5.8,9.7,ESE,44,SSE,E,19,28,60,59,1018.9,1016.8,3,6,24.9,26.4,No,No
2014-05-17,Townsville,21.9,28.6,1,7.4,8,ESE,57,SSE,E,20,28,62,48,1020.7,1018.2,6,2,25,27.8,No,No
2014-05-18,Townsville,19.3,25.3,0.4,8,0.5,E,50,SSW,E,15,24,77,61,1020.6,1017.4,7,7,22,24.9,No,Yes
2014-05-19,Townsville,18.9,28.2,3,2.8,6.8,ESE,43,S,ESE,17,26,65,58,1020.2,1017.2,4,7,23.7,26.3,Yes,No
2014-05-20,Townsville,18.9,28.3,0,5.4,7,SE,48,SE,NE,19,20,63,70,1019,1016.2,3,7,24.5,23.6,No,No
2014-05-21,Townsville,17,28.3,0,6,8.8,E,41,S,ENE,11,28,71,49,1018.4,1015.4,6,1,22.8,27,No,No
2014-05-23,Townsville,21,27.7,1,5.8,2.2,ENE,35,SSW,NE,11,15,73,79,1018.3,1014.9,7,7,23.9,24.3,No,No
2014-05-24,Townsville,19,28.5,0,3.6,9.3,E,26,SE,NE,6,15,76,66,1018,1014.2,1,2,24.8,27.2,No,No
2014-05-25,Townsville,18.5,28.5,0,5.8,10,ENE,28,S,NE,6,19,85,59,1019.2,1016.3,3,2,24,27.4,No,No
2014-05-26,Townsville,20.3,28.4,0,4.6,10.4,E,44,ESE,E,19,30,64,55,1020.1,1017.1,1,4,24.8,26.4,No,No
2014-05-27,Townsville,18.9,28.3,0,7,5.9,E,43,SE,E,13,30,66,62,1019.1,1015.5,3,6,24.6,26.6,No,No
2014-05-28,Townsville,19,28.4,0,6.4,10.1,NE,35,SW,ENE,13,26,69,67,1019.2,1015.3,3,3,24.2,26.8,No,No
2014-05-29,Townsville,17.7,28.5,0,5,9.6,ENE,37,SSE,E,13,28,70,56,1018.7,1015.5,1,2,24,27.1,No,No
2014-05-30,Townsville,17.2,28.7,0,6,7.6,E,41,SE,ENE,9,33,67,52,1017.9,1014.6,6,5,23.9,27.2,No,No
2014-05-31,Townsville,17.2,27.2,0,4.6,3.2,ESE,31,ESE,NE,11,13,76,95,1017,1014.9,7,8,22.8,21.7,No,Yes
2014-06-01,Townsville,19,28.1,9.4,1.6,6.9,NE,31,SE,ENE,11,24,73,67,1016.6,1013.5,6,7,23.6,25.5,Yes,No
2014-06-02,Townsville,21.3,28.8,0,4,6.8,ENE,30,SE,ENE,13,24,75,74,1016.2,1013.8,7,7,24.3,25.6,No,No
2014-06-03,Townsville,19.4,28.3,0,4.4,10.3,E,30,SE,NE,13,24,78,71,1017,1014,3,3,24.4,26.2,No,No
2014-06-04,Townsville,17.9,28.6,0,5.4,9.8,ENE,41,SE,E,13,28,72,61,1018.6,1015,1,4,23.7,26.5,No,No
2014-06-05,Townsville,19.7,29.1,0,6,7.1,E,46,SE,ESE,13,28,67,55,1018.3,1015.1,6,4,25.1,27.3,No,No
2014-06-06,Townsville,19,28.8,0,6,7.9,E,46,SSE,E,20,28,62,48,1018,1014.6,1,6,24.7,26.2,No,No
2014-06-07,Townsville,18.8,25.7,0,7.4,2.4,SSW,26,SE,SSE,9,15,61,44,1017.8,1015.3,7,7,22.4,25.3,No,Yes
2014-06-08,Townsville,18.8,20.3,1.6,2.6,0,SW,41,SSW,ESE,11,20,88,91,1017.5,1014.2,8,8,19.3,19.6,Yes,Yes
2014-06-09,Townsville,16.5,19.7,7.2,1.8,0,S,46,SSW,SSW,17,20,72,91,1014.9,1011.6,7,8,18.6,17.6,Yes,Yes
2014-06-10,Townsville,16.6,24.1,31.8,2,1.2,SSE,39,ENE,SE,2,17,92,66,1015.2,1012,7,7,18.4,23.4,Yes,No
2014-06-11,Townsville,18.3,26.8,0,3,10,SSE,44,SSE,E,17,22,58,56,1015.4,1012.1,1,5,23.1,25.3,No,No
2014-06-12,Townsville,16.6,26.9,0,4.6,10.4,ESE,39,SE,E,17,24,65,60,1015,1012.6,2,2,23,26,No,No
2014-06-13,Townsville,20.3,26.9,0,5.2,4.6,SE,39,ESE,ESE,24,22,74,72,1015.1,1012.3,5,7,24,24.9,No,Yes
2014-06-14,Townsville,17.9,20.1,3.4,4.6,0,SSW,50,SSW,SSW,39,28,85,88,1015.5,1013.2,8,8,18.3,19.2,Yes,No
2014-06-15,Townsville,18,21.4,0.4,3,1.4,SSW,41,SSW,SSW,20,20,62,49,1018.1,1015.2,7,7,18.8,20.9,No,No
2014-06-16,Townsville,16.7,23.1,0,3.6,1.4,S,28,SW,S,17,9,45,41,1019.9,1018.2,7,7,19.9,22.7,No,No
2014-06-17,Townsville,16.3,19.4,0.6,3.4,0.2,SW,39,SSE,SSW,11,17,75,77,1023.7,1020.7,8,7,16.3,16.2,No,No
2014-06-18,Townsville,13.9,24.6,1,2.4,8.7,ESE,35,SSW,ESE,13,22,48,51,1022.5,1019.3,1,5,19.3,23.8,No,No
2014-06-19,Townsville,14.5,25.9,0,5.2,10.2,ENE,41,SSW,E,15,28,62,50,1022,1018.6,1,2,20.6,24.6,No,No
2014-06-20,Townsville,13.8,26.7,0,4,8.5,ENE,30,SE,NE,11,20,74,62,1020.5,1017,3,5,20.7,24.9,No,No
2014-06-21,Townsville,15,26.3,0,4,10.1,ENE,30,S,NE,7,17,76,57,1020.1,1016.4,1,1,21.2,24.9,No,No
2014-06-22,Townsville,15.5,26.2,0,4.4,10.2,ENE,31,SSE,ENE,6,22,81,57,1019.4,1016.2,1,1,20.7,25.1,No,No
2014-06-23,Townsville,15.1,25.6,0,4,10.4,NE,26,S,NE,6,20,80,58,1018.9,1015,1,1,21.4,24.8,No,No
2014-06-24,Townsville,14.6,27.4,0,4,9.4,NE,28,W,NNE,6,15,86,46,1018.4,1014.2,1,2,21,26.8,No,No
2014-06-25,Townsville,15,27,0,5,10.5,SW,39,SSW,NE,28,15,29,32,1019.8,1017.1,1,0,20.3,26.3,No,No
2014-06-26,Townsville,14.4,25,0,5.2,10.5,NE,33,S,NE,7,24,41,47,1022.2,1018.9,0,1,19.9,23.2,No,No
2014-06-29,Townsville,15,25.4,0,6.4,10.3,SSW,46,SSW,SSW,35,28,25,19,1017.5,1014.4,1,2,20.1,25,No,No
2014-06-30,Townsville,14.3,23.4,0,7.6,10.4,SSW,37,SSW,SSW,20,19,31,21,1022.1,1019,2,6,17.7,22.9,No,No
2014-07-02,Townsville,8.3,24.3,0,4,9.4,E,31,WSW,SSE,7,15,48,36,1022.5,1019.3,4,4,16.8,23.1,No,No
2014-07-03,Townsville,15.5,24.2,0,3.8,2.7,E,61,E,ENE,11,17,55,62,1020.9,1017.5,6,7,21.3,23.6,No,No
2014-07-04,Townsville,14.6,26.5,0.4,3.6,9.2,SE,43,S,E,13,28,66,53,1020,1016.4,6,3,21.1,24.9,No,No
2014-07-05,Townsville,13.7,25.7,0,5.6,9.8,ENE,26,S,ENE,11,19,69,57,1019.1,1015.5,0,2,20.7,24.2,No,No
2014-07-07,Townsville,11.1,26.1,0,3.6,9.9,SW,35,SSW,S,19,13,24,12,1017.6,1013.2,0,0,20.4,25.9,No,No
2014-07-08,Townsville,9.8,24.1,0,5.4,10.6,ENE,28,SSE,NE,7,17,63,48,1017.6,1013.2,1,1,18.6,22.5,No,No
2014-07-10,Townsville,11.1,25.6,0,4.8,10.7,SW,41,SW,S,26,17,21,14,1017.6,1014.5,1,0,19.7,25.3,No,No
2014-07-11,Townsville,10.4,24.1,0,7.8,10.7,NE,33,SSW,ENE,15,20,21,41,1020.8,1017.6,0,0,18.3,22.7,No,No
2014-07-13,Townsville,8.8,25.2,0,4.6,10,ENE,35,SSW,NE,7,26,61,52,1019.9,1016.8,1,1,18.2,23.1,No,No
2014-07-14,Townsville,12.2,23.8,0,5.2,3.7,ESE,37,SSE,SE,13,22,46,49,1021.7,1019.6,5,7,20.3,23.1,No,No
2014-07-15,Townsville,16.1,24.9,0,4,2.8,E,43,ESE,ENE,17,30,66,68,1019.5,1017.2,3,7,22.8,22.5,No,No
2014-07-16,Townsville,14.7,25.7,0,4.4,10,ENE,26,SSE,ENE,2,20,64,60,1019.7,1016.3,1,1,21.7,24,No,No
2014-07-17,Townsville,14.9,27.4,0,4.6,9.1,ENE,30,SW,NE,13,13,77,54,1019.2,1015.2,1,3,22.3,26.6,No,No
2014-07-18,Townsville,14.6,26.3,0,6,10.9,SSW,48,SSW,S,28,13,19,14,1020.2,1015.8,0,0,20.1,26,No,No
2014-07-19,Townsville,8.9,23.1,0,8,10.9,ENE,33,S,NE,13,26,25,32,1020.9,1017.4,5,4,18.8,21.5,No,No
2014-07-21,Townsville,9,23.4,0,4,10.1,NE,28,SSE,NE,9,20,67,47,1021.5,1017.8,2,1,17.5,22.3,No,No
2014-07-22,Townsville,9.6,25,0,4,10.3,NE,30,WNW,NNE,2,15,69,47,1020.7,1016.5,0,1,18.4,24.2,No,No
2014-07-23,Townsville,10.6,25.2,0,3.4,9.9,ENE,43,SSE,ENE,13,31,65,53,1019.3,1015.6,1,1,20,23.2,No,No
2014-07-24,Townsville,12,25.7,0,5.2,3.7,ENE,33,SSE,WNW,9,7,78,85,1018.8,1017,6,7,19.3,21.1,No,Yes
2014-07-25,Townsville,18.8,25.9,5.4,2.6,8.5,ESE,46,ESE,E,28,33,79,58,1022,1019.5,7,3,22.1,24.4,Yes,No
2014-07-26,Townsville,17,26.5,0,6,6.8,ESE,33,SE,ENE,17,22,66,64,1023.8,1020.4,3,7,23,24.5,No,No
2014-07-27,Townsville,16.5,26.4,0,5.6,10,ESE,39,SSE,ENE,9,20,71,58,1022.7,1019.2,1,4,21.7,25.7,No,No
2014-07-28,Townsville,14.9,25.8,0,3.2,10.1,E,37,SE,ENE,11,28,69,64,1022.2,1018.9,1,1,21.8,24.1,No,No
2014-07-29,Townsville,13.6,26.3,0,6,9.7,NE,31,SSE,NE,9,22,61,52,1021.7,1018.7,0,3,21.1,24.1,No,No
2014-07-30,Townsville,14.3,26.3,0,6.4,9,ENE,35,SSE,NE,15,26,67,56,1021.4,1017.4,7,6,21.3,24.3,No,No
2014-07-31,Townsville,14.3,26,0,4,9.7,ENE,31,SSE,NE,6,22,75,56,1019.8,1015.7,6,3,20.8,24.3,No,No
2014-08-01,Townsville,14,26.9,0,4,10.3,NE,28,SSE,NNE,9,15,75,55,1018.4,1015,1,1,22.7,26,No,No
2014-08-02,Townsville,15.1,28.4,0,5,10.2,ESE,37,SW,NE,13,19,49,40,1019.6,1015.8,1,1,21.9,27.2,No,No
2014-08-03,Townsville,19.1,26,0,6.8,10.5,ESE,48,ESE,E,24,30,63,58,1021.4,1019.2,2,1,22.4,24.5,No,No
2014-08-04,Townsville,19.2,26.1,0,7.8,9.3,ESE,50,ESE,E,26,33,56,50,1022.5,1019.4,3,6,22.7,24.6,No,No
2014-08-05,Townsville,17,27.6,0,7.6,9.2,ESE,48,SSE,ENE,19,35,59,56,1023.3,1020.4,4,7,23.1,25.1,No,No
2014-08-06,Townsville,17.3,26.7,0,8.6,9.4,ESE,52,SE,ENE,22,35,55,56,1024.7,1020.9,2,4,22.2,23.3,No,No
2014-08-07,Townsville,17.3,27,0,8,8.6,ESE,56,SSE,ENE,19,30,55,56,1024,1020.8,4,6,22.8,23,No,No
2014-08-08,Townsville,12.9,26.5,0,7.6,10.3,E,54,SSW,E,11,35,54,50,1023.9,1020.4,2,3,20.3,24.5,No,No
2014-08-09,Townsville,14.5,24.8,0,8,5,ESE,39,SSW,ESE,9,28,55,49,1023.8,1020,6,7,19.7,23.9,No,No
2014-08-10,Townsville,14.7,26.5,0,6.6,10.1,SE,57,SE,E,19,30,56,49,1022.5,1018.2,6,3,21.6,24.9,No,No
2014-08-11,Townsville,14.1,26.3,0,6.8,10.7,ENE,37,SE,ENE,7,30,63,54,1021,1017,1,1,21.2,23.9,No,No
2014-08-12,Townsville,13,25.7,0,5.8,10,ENE,31,SE,ENE,9,22,68,57,1020.3,1017.7,1,3,21.5,23.7,No,No
2014-08-13,Townsville,13.5,26.2,0,5.4,9.2,E,48,ESE,ESE,24,28,60,58,1021.3,1019,1,3,22.2,24.5,No,No
2014-08-14,Townsville,19.3,26.7,0,8,9.9,E,59,ESE,E,28,31,61,54,1022,1019.3,5,7,22.8,24.9,No,Yes
2014-08-15,Townsville,18.7,21.8,12.6,8.4,0.2,ESE,39,SSW,NE,7,13,97,96,1019.6,1015.4,8,7,19.2,21.3,Yes,Yes
2014-08-16,Townsville,19,26.6,37,2,7.1,S,30,SW,NE,17,17,83,62,1014.4,1010.5,7,6,21.8,25,Yes,No
2014-08-17,Townsville,18.2,27.3,0,5,10.2,SSW,37,SSW,SW,28,17,28,24,1015.4,1011.2,6,1,21.2,26.6,No,No
2014-08-18,Townsville,14,26.4,0,6.4,11.1,SSW,41,SW,SSW,26,7,38,25,1018.6,1014.1,0,1,19.3,25.9,No,No
2014-08-19,Townsville,11.3,25.5,0,5.8,11,SSW,33,SSW,ENE,20,24,39,34,1019.9,1014.2,0,0,19.9,24.1,No,No
2014-08-20,Townsville,11.2,24.6,0,6.4,10.7,NE,31,SE,ENE,4,24,59,56,1018.8,1015.6,2,2,20.1,23,No,No
2014-08-21,Townsville,17.1,25,0,7,10,NE,31,SE,ENE,17,20,59,52,1019.1,1015.6,3,2,21.3,23.5,No,No
2014-08-22,Townsville,16.3,25.7,0,4.6,8.4,ENE,35,SE,ENE,17,28,70,58,1020.4,1016.6,5,7,21.2,23.4,No,No
2014-08-23,Townsville,14.9,24.9,0,6,10.9,ENE,37,S,NE,7,30,60,63,1021,1016.9,1,1,21.5,23,No,No
2014-08-24,Townsville,14.5,26.4,0,6.2,11.1,ENE,39,E,NE,11,30,78,47,1020.2,1016.2,1,1,20.9,24.2,No,No
2014-08-25,Townsville,13.6,26.3,0,6.4,10.4,ENE,41,SSW,ENE,6,31,61,57,1020.5,1016.2,1,5,22,24.4,No,No
2014-08-26,Townsville,13.3,26.6,0,5.8,10.7,ENE,37,NNW,NE,2,28,65,43,1018.4,1014.6,0,0,21.6,24.7,No,No
2014-08-27,Townsville,12.3,27.9,0,5,10.7,SSW,28,SSW,NE,15,20,57,30,1018.3,1013.6,0,0,20.9,26.6,No,No
2014-08-28,Townsville,11.5,26.4,0,6.2,11.3,ENE,39,SSW,ENE,13,30,24,42,1019.3,1015.9,0,0,22.4,23.5,No,No
2014-08-29,Townsville,11.2,26.8,0,6.4,10.2,ENE,41,SSE,ENE,13,28,62,51,1020.5,1016.6,1,2,21,24.7,No,No
2014-08-30,Townsville,14,26.2,0,9.6,10.4,ENE,39,W,ENE,2,30,62,36,1020.4,1016.1,5,2,20.8,24.8,No,No
2014-08-31,Townsville,13.9,26.2,0,8,10.4,NE,37,SSE,ENE,7,30,59,29,1018.8,1014.6,1,1,22.4,24.7,No,No
2014-09-01,Townsville,12.9,25.6,0,7.6,11,ENE,30,SE,NE,11,19,55,47,1019.4,1016.1,1,1,22.6,24.6,No,No
2014-09-02,Townsville,13.4,27.6,0,6.4,11.4,NE,28,NW,NNE,2,15,64,39,1018.7,1013.4,0,0,22,26.8,No,No
2014-09-03,Townsville,14.1,29.2,0,6,11.2,SW,39,SSW,SSE,30,20,22,11,1017.6,1012.9,0,0,22.3,28.4,No,No
2014-09-04,Townsville,12,25.7,0,7.8,10.6,ENE,31,SSE,ENE,7,26,58,52,1016.9,1012.5,2,2,22,24.1,No,No
2014-09-05,Townsville,12.6,26.3,0,6.2,10.5,ENE,31,S,N,6,13,56,43,1017.2,1014,1,1,22.7,25.1,No,No
2014-09-06,Townsville,13.9,25.8,0,6.4,10.1,E,35,NE,ENE,17,22,56,53,1019.7,1017.1,2,1,24.1,24.7,No,No
2014-09-07,Townsville,21.1,26.7,0,7.4,10.5,NE,37,ENE,ENE,26,30,56,55,1021.7,1017.8,3,2,24.9,25.4,No,No
2014-09-08,Townsville,18.4,26.4,0,5.6,10,ENE,39,NE,ENE,13,30,63,58,1019,1015.2,5,2,24.6,25.6,No,No
2014-09-09,Townsville,18.9,26.5,0,5,11.3,NE,33,SE,ENE,17,26,66,65,1019.4,1015.3,4,2,23.9,24.6,No,No
2014-09-10,Townsville,19.2,26.9,0,6.4,11.1,ENE,30,ENE,NE,15,20,67,50,1018,1014.5,3,1,23.8,26.2,No,No
2014-09-13,Townsville,19.7,27.6,0,5.4,10.8,ENE,37,E,ENE,13,30,60,54,1019,1016.4,4,2,25.1,25.9,No,No
2014-09-14,Townsville,16.2,27.1,0,8.8,10.5,ENE,41,SE,ENE,15,31,56,53,1019.3,1015.4,2,2,23.4,25.3,No,No
2014-09-15,Townsville,15.3,27.9,0,7.8,10.7,ENE,43,ESE,ENE,19,31,56,59,1017.9,1014.1,1,1,23.7,25.8,No,No
2014-09-16,Townsville,17.2,27.9,0,8,10.6,ENE,35,E,ENE,15,30,62,64,1017.7,1013.6,1,1,24.3,25.4,No,No
2014-09-17,Townsville,15,30.2,0,6.4,10.6,ENE,33,NW,NE,6,28,59,26,1017.5,1013.6,0,1,24.4,29.2,No,No
2014-09-18,Townsville,13.2,32.5,0,7.6,11.5,ENE,31,NW,NNE,2,17,44,30,1018.5,1013.7,0,0,25.2,29.9,No,No
2014-09-19,Townsville,15.3,27.7,0,7.2,10.7,NE,31,ENE,ENE,17,17,63,59,1019.6,1015.3,3,6,25,26.1,No,No
2014-09-20,Townsville,15.9,28,0,7.2,9.1,NE,33,W,ENE,7,28,61,61,1018.6,1013.3,4,7,25.5,27.1,No,No
2014-09-21,Townsville,21,28,0,7.2,9.2,E,44,ENE,E,24,30,64,55,1019,1016.9,7,7,25.7,26.5,No,Yes
2014-09-22,Townsville,20.5,27.7,5.2,9.4,8.8,ENE,43,ENE,ENE,24,31,64,59,1018.8,1015.4,6,3,24.8,25.9,Yes,No
2014-09-23,Townsville,19.2,28.6,0,7.4,8.1,ESE,48,SE,E,17,31,64,57,1020,1016.9,7,6,24.3,26.3,No,No
2014-09-25,Townsville,22,29.3,0,8.4,10.7,ENE,39,ENE,NE,20,26,72,64,1018.1,1014.2,2,1,25.4,27.3,No,No
2014-09-26,Townsville,20.8,29.6,0,8,9.2,NE,28,NNW,N,9,13,68,53,1016.6,1012.5,7,1,26.1,28.1,No,No
2014-09-27,Townsville,19.8,29.6,0,5.4,10.1,NE,33,E,ENE,9,20,70,56,1017.2,1013.5,4,1,25.7,28,No,No
2014-09-28,Townsville,21.1,28.6,0,7.4,10,NE,37,ENE,NE,17,24,62,57,1018.8,1015.5,3,1,25.8,26.6,No,No
2014-09-29,Townsville,20,28.4,0,8.8,10.9,ENE,39,E,NE,22,30,52,53,1019.2,1016,2,1,25.6,26,No,No
2014-09-30,Townsville,18.7,27.8,0,11,10.5,ENE,37,SE,ENE,17,30,43,53,1020.4,1016,1,2,25,26,No,No
2014-10-01,Townsville,16.1,28.5,0,9.2,11.1,ENE,37,E,ENE,13,30,44,51,1018.9,1014.9,1,1,25.2,26.5,No,No
2014-10-02,Townsville,15.8,27.7,0,8.4,11.5,NE,31,ENE,NE,13,20,56,47,1017.5,1015.1,1,1,24.8,26.2,No,No
2014-10-03,Townsville,20.5,28.6,0,8.4,10.7,NE,39,ENE,NE,24,30,55,52,1017.5,1014.7,5,1,26,26.5,No,No
2014-10-04,Townsville,20.9,28.8,0,9.4,10.8,ENE,35,ESE,NE,17,24,61,55,1017.8,1014.6,3,1,26.3,26.8,No,No
2014-10-05,Townsville,20.4,28.4,0.4,9.6,11,ENE,41,E,ENE,20,31,65,52,1017.9,1014.9,3,2,25.6,27.5,No,No
2014-10-06,Townsville,18.1,28.3,0,9.2,11.6,NE,44,ESE,ENE,15,31,49,48,1017.3,1012.6,1,1,24.8,26.7,No,No
2014-10-07,Townsville,17.8,28.3,0,8,11.6,ENE,41,SE,ENE,11,31,57,49,1015.3,1011.5,1,6,25,27.2,No,No
2014-10-08,Townsville,21,29.8,0,8.6,11.3,NE,30,ENE,NE,13,17,62,51,1015,1011.3,3,1,26.8,28.6,No,No
2014-10-09,Townsville,18.7,29.7,0,8,10.7,E,41,NNW,ENE,11,28,66,62,1014.6,1012.5,1,1,26.3,27,No,No
2014-10-10,Townsville,22.5,29.1,0,9.8,10.6,NE,39,E,ENE,22,28,64,57,1017,1013.2,6,2,26.5,27.8,No,No
2014-10-11,Townsville,22.8,29.5,0,9.2,10.3,ENE,33,NE,NE,15,24,55,60,1016.8,1013.6,3,5,27.4,26.5,No,No
2014-10-12,Townsville,22.2,28.5,0.8,8,9.3,ENE,33,ENE,ENE,20,20,71,50,1018.3,1013.4,6,1,24.7,27.5,No,No
2014-10-13,Townsville,22.5,29.8,0,8.6,7.3,NNE,33,N,N,22,7,60,59,1016,1013.2,4,7,26.8,26.6,No,No
2014-10-14,Townsville,22.4,32.9,0,7.6,10.7,NNE,33,NNW,N,19,17,70,54,1013.7,1009.2,1,1,26.5,30,No,No
2014-10-15,Townsville,19.9,31,0,10,11.3,NE,41,SSW,ENE,26,33,9,25,1016.5,1011.8,6,2,26.6,28.7,No,No
2014-10-16,Townsville,15.8,29.1,0,11.6,11.7,NE,39,SE,ENE,11,30,39,39,1018,1013.9,0,0,24.8,27.8,No,No
2014-10-18,Townsville,17.7,30.7,0,12,11.8,ENE,48,E,ENE,17,31,48,46,1020.1,1016.8,1,1,27.1,28.1,No,No
2014-10-19,Townsville,19.9,29.7,0,11.4,11.4,E,56,ESE,E,31,39,40,48,1021.3,1017.5,1,1,26.2,27.9,No,No
2014-10-25,Townsville,18.4,29,0,10.2,11.6,ENE,39,ENE,ENE,20,28,55,51,1019.9,1016.2,3,1,26.4,27,No,No
2014-10-26,Townsville,19.6,29,0,8.8,12,ENE,31,NE,ENE,17,26,54,52,1018.1,1014.3,3,1,26.6,27.4,No,No
2014-10-27,Townsville,17.3,29.1,0,8.4,11.9,ENE,35,NE,NE,13,17,59,50,1016.1,1012.1,4,1,26,28.3,No,No
2014-10-28,Townsville,20.5,29.9,0,8.4,11.7,N,35,N,NE,19,15,54,67,1015.2,1012,3,0,27.5,28.2,No,No
2014-10-29,Townsville,20.7,30,0,10.6,11.1,NNE,31,NW,N,9,15,61,48,1014.6,1011.8,2,1,27.3,29.7,No,No
2014-10-30,Townsville,22.7,30,0,7.8,11.1,NNE,43,NE,ENE,22,20,64,54,1014.9,1011.7,3,1,26.5,28.5,No,No
2014-10-31,Townsville,22.9,30,0,8,11.3,ENE,31,ENE,ENE,17,24,60,58,1015.2,1011.9,5,1,27.7,27.8,No,No
2014-11-01,Townsville,23.5,30.1,0,10.4,11.6,ENE,35,ENE,ENE,20,26,60,56,1015.1,1011.2,3,1,27.2,28.4,No,No
2014-11-02,Townsville,23.6,32.3,0,10,11.4,ENE,37,N,ENE,13,24,64,63,1015,1011.2,3,1,27.9,29.7,No,No
2014-11-03,Townsville,24.2,31,0,9,11.3,ENE,35,NE,NE,17,22,63,57,1016.4,1013.3,5,5,28.3,29.4,No,No
2014-11-04,Townsville,24.8,30.9,0,9.6,7.1,ENE,39,ESE,ENE,26,28,71,59,1018,1013.9,7,3,25.5,28.8,No,No
2014-11-05,Townsville,22.9,28.9,0.2,9.4,5.5,ESE,41,E,ENE,22,28,64,70,1017.1,1013.7,6,6,26.9,27.1,No,Yes
2014-11-06,Townsville,22,29.6,17,5.8,11.7,NE,35,E,NE,20,24,59,59,1015.9,1012.3,2,1,27.2,27.6,Yes,No
2014-11-07,Townsville,19.1,30.1,0,8.8,11.9,NE,31,NNE,NE,13,9,62,44,1015.8,1013,4,6,26.9,28.7,No,No
2014-11-08,Townsville,19.5,29.8,0,8,11.4,ENE,39,NE,ENE,17,31,63,57,1017.5,1014.4,4,4,27.1,28.8,No,No
2014-11-09,Townsville,24.2,30.6,0,10.6,10.7,NE,44,ENE,ENE,19,31,59,56,1017.5,1014,4,2,28,28.7,No,No
2014-11-10,Townsville,20.6,30.2,0,10.2,12.4,NE,44,ESE,ENE,24,31,51,49,1016.2,1013.4,2,1,27.6,28.5,No,No
2014-11-11,Townsville,20.5,30.1,0,11.8,11.8,NE,41,ESE,NE,15,30,46,52,1015.7,1012.3,4,1,27.1,28.2,No,No
2014-11-12,Townsville,20,29.8,0,8.4,10.5,ENE,39,ENE,ENE,19,28,57,56,1014.7,1012.1,2,1,27.6,28.2,No,No
2014-11-13,Townsville,23.2,30.3,0,9.4,10.7,ENE,41,ENE,ENE,22,31,58,56,1015.3,1013.1,2,2,27.9,28.6,No,No
